receipt_id;order_id;line_no;received_at_utc;qty_received;quality_status;warehouse_code
R955008;PO517813;1;2026-03-22T03:39:00Z;42.49;accepted;WH-05
R955009;PO517814;1;2026-03-25T15:47:00Z;86.07;accepted;WH-04
R955010;PO517814;1;2026-03-21T17:17:00Z;99.25;accepted;WH-05
R955011;PO517815;1;2026-04-02T17:57:00Z;40.73;accepted;WH-05
R955012;PO517815;2;2026-03-27T22:30:00Z;112.97;partially_rejected;WH-05
R955013;PO517815;2;2026-04-04T05:48:00Z;82.2;accepted;WH-05
R955014;PO517815;3;2026-04-07T08:19:00Z;42.58;accepted;WH-03
R955015;PO517815;3;2026-04-07T18:49:00Z;20.91;accepted;WH-01
R955016;PO517815;3;2026-04-10T16:58:00Z;17.48;accepted;WH-04
R955017;PO517815;4;2026-05-02T06:24:00Z;110.57;accepted;WH-01
R955018;PO517815;5;2026-04-19T05:36:00Z;77.65;accepted;WH-03
R955019;PO517816;1;2026-03-28T20:43:00Z;24.01;accepted;WH-05
R955020;PO517816;1;2026-03-24T05:31:00Z;48.79;accepted;WH-03
R955021;PO517817;1;2026-03-24T11:24:00Z;134.7;accepted;WH-03
R955022;PO517818;1;2026-04-03T03:02:00Z;24.31;accepted;WH-02
R955023;PO517818;2;2026-03-31T02:58:00Z;177.05;accepted;WH-03
R955024;PO517818;3;2026-05-08T18:20:00Z;34.68;accepted;WH-05
R955025;PO517818;3;2026-04-17T13:35:00Z;21.64;accepted;WH-05
R955026;PO517818;5;2026-04-27T17:48:00Z;147.72;accepted;WH-05
R955027;PO517819;1;2026-04-29T21:35:00Z;1.58;accepted;WH-05
R955028;PO517819;1;2026-04-28T10:07:00Z;2.85;accepted;WH-04
R955029;PO517819;2;2026-04-07T23:50:00Z;30.96;accepted;WH-05
R955030;PO517819;3;2026-04-10T06:37:00Z;53.37;accepted;WH-02
R955031;PO517819;3;2026-04-08T10:31:00Z;95.12;accepted;WH-02
R955032;PO517819;4;2026-04-30T13:00:00Z;84.82;accepted;WH-03
R955033;PO517820;1;2026-03-22T01:57:00Z;143.84;partially_rejected;WH-03
R955034;PO517820;2;2026-04-28T11:02:00Z;64.76;accepted;WH-05
R955035;PO517820;4;2026-04-24T18:39:00Z;122.27;partially_rejected;WH-03
R955036;PO517821;1;2026-04-01T21:47:00Z;109.15;rejected;WH-03
R955037;PO517821;1;2026-04-02T04:46:00Z;38.29;accepted;WH-01
R955038;PO517821;1;2026-04-01T15:45:00Z;32.54;accepted;WH-05
R955039;PO517821;2;2026-03-26T08:13:00Z;70.33;accepted;WH-05
R955040;PO517821;2;2026-03-18T11:32:00Z;23.14;accepted;WH-02
R955041;PO517821;2;2026-03-21T19:27:00Z;12.8;accepted;WH-02
R955042;PO517821;3;2026-04-12T12:43:00Z;95.21;accepted;WH-02
R955043;PO517821;4;2026-04-18T12:20:00Z;42.56;accepted;WH-03
R955044;PO517821;4;2026-04-10T00:56:00Z;38.24;partially_rejected;WH-02
R955045;PO517821;5;2026-04-16T00:11:00Z;184.59;accepted;WH-04
R955046;PO517823;1;2026-03-29T21:07:00Z;3.84;accepted;WH-02
R955047;PO517823;1;2026-03-21T00:28:00Z;8.05;accepted;WH-03
R955048;PO517823;2;2026-03-20T11:30:00Z;120.05;accepted;WH-04
R955049;PO517823;3;2026-04-30T14:38:00Z;192.75;accepted;WH-03
R955050;PO517823;4;2026-04-06T05:48:00Z;39.74;accepted;WH-02
R955051;PO517823;4;2026-04-08T16:46:00Z;28.99;accepted;WH-01
R955052;PO517823;4;2026-04-04T05:16:00Z;35.34;accepted;WH-02
R955053;PO517825;1;2026-04-28T05:46:00Z;130.78;accepted;WH-04
R955054;PO517825;2;2026-05-06T04:09:00Z;183.05;accepted;WH-02
R955055;PO517825;3;2026-04-01T02:26:00Z;129.72;accepted;WH-05
R955056;PO517826;1;2026-05-06T11:03:00Z;67.29;accepted;WH-02
R955057;PO517826;2;2026-03-29T18:45:00Z;3.39;accepted;WH-03
R955058;PO517826;3;2026-04-11T21:15:00Z;151.52;accepted;WH-05
R955059;PO517826;4;2026-04-21T21:16:00Z;69.13;accepted;WH-04
R955060;PO517826;4;2026-04-24T14:50:00Z;34.59;accepted;WH-04
R955061;PO517826;4;2026-04-27T12:46:00Z;62.33;accepted;WH-02
R955062;PO517826;5;2026-03-23T21:24:00Z;36.01;accepted;WH-01
R955063;PO517827;1;2026-04-10T04:38:00Z;181.79;rejected;WH-05
R955064;PO517827;2;2026-03-28T08:21:00Z;176.78;accepted;WH-05
R955065;PO517827;3;2026-04-11T21:05:00Z;120.08;accepted;WH-04
R955066;PO517827;3;2026-04-04T22:04:00Z;79.1;accepted;WH-01
R955067;PO517829;2;2026-04-16T02:56:00Z;63.72;accepted;WH-02
R955068;PO517829;3;2026-04-17T07:09:00Z;134.45;accepted;WH-03
R955069;PO517830;1;2026-04-15T16:50:00Z;196.95;accepted;WH-04
R955070;PO517830;2;2026-03-31T06:02:00Z;82.98;accepted;WH-04
R955071;PO517830;3;2026-03-31T22:19:00Z;19.67;accepted;WH-03
R955072;PO517831;1;2026-03-17T16:17:00Z;28.29;accepted;WH-02
R955073;PO517831;1;2026-03-18T07:34:00Z;17.42;accepted;WH-01
R955074;PO517831;2;2026-04-18T06:03:00Z;43.2;accepted;WH-01
R955075;PO517832;1;2026-04-12T05:16:00Z;164.22;accepted;WH-04
R955076;PO517832;3;2026-04-21T21:02:00Z;62.36;accepted;WH-02
R955077;PO517832;3;2026-04-23T21:18:00Z;128.09;accepted;WH-05
R955078;PO517832;5;2026-04-05T10:46:00Z;74.27;accepted;WH-04
R955079;PO517832;5;2026-04-02T16:15:00Z;49.63;accepted;WH-02
R955080;PO517833;1;2026-04-26T10:47:00Z;10.46;accepted;WH-02
R955081;PO517833;2;2026-04-19T18:48:00Z;80.84;accepted;WH-04
R955082;PO517833;3;2026-04-20T03:42:00Z;29.35;accepted;WH-03
R955083;PO517834;1;2026-04-17T05:28:00Z;33.32;accepted;WH-05
R955084;PO517834;2;2026-03-20T23:14:00Z;25.76;accepted;WH-01
R955085;PO517835;2;2026-03-28T00:42:00Z;51.92;accepted;WH-02
R955086;PO517836;1;2026-04-15T05:37:00Z;48.63;accepted;WH-03
R955087;PO517836;1;2026-04-11T05:22:00Z;21.04;accepted;WH-03
R955088;PO517836;2;2026-04-25T03:52:00Z;53.36;accepted;WH-04
R955089;PO517836;2;2026-05-15T03:49:00Z;91.47;accepted;WH-01
R955090;PO517837;1;2026-03-22T07:26:00Z;47.37;accepted;WH-04
R955091;PO517837;1;2026-03-20T11:29:00Z;72.53;accepted;WH-05
R955092;PO517837;2;2026-04-29T07:04:00Z;69.98;accepted;WH-01
R955093;PO517837;2;2026-04-29T00:38:00Z;56.6;accepted;WH-01
R955094;PO517837;3;2026-04-04T14:39:00Z;4.14;accepted;WH-02
R955095;PO517837;3;2026-03-23T08:46:00Z;5.16;accepted;WH-04
R955096;PO517837;3;2026-03-24T06:48:00Z;2.56;accepted;WH-02
R955097;PO517838;1;2026-03-22T12:18:00Z;12.91;accepted;WH-03
R955098;PO517838;2;2026-05-09T16:24:00Z;28.5;accepted;WH-04
R955099;PO517838;2;2026-04-29T05:15:00Z;61.05;accepted;WH-05
R955100;PO517838;3;2026-04-02T04:41:00Z;75.75;accepted;WH-01
R955101;PO517838;4;2026-04-15T18:35:00Z;38.29;accepted;WH-01
R955102;PO517838;5;2026-03-22T01:44:00Z;103.72;accepted;WH-04
R955103;PO517839;1;2026-03-28T15:52:00Z;41.96;accepted;WH-04
R955104;PO517839;2;2026-04-03T05:43:00Z;3.38;accepted;WH-03
R955105;PO517839;2;2026-04-05T00:33:00Z;2.56;rejected;WH-05
R955106;PO517840;1;2026-04-18T07:12:00Z;53.63;accepted;WH-02
R955107;PO517841;1;2026-04-03T01:35:00Z;78.71;rejected;WH-01
R955108;PO517841;2;2026-03-24T21:48:00Z;137.32;accepted;WH-01
R955109;PO517842;1;2026-03-24T10:10:00Z;2.78;accepted;WH-02
R955110;PO517842;1;2026-03-21T15:49:00Z;6.26;accepted;WH-01
R955111;PO517842;4;2026-04-30T18:14:00Z;87.26;accepted;WH-02
R955112;PO517843;1;2026-04-08T15:49:00Z;192.8;accepted;WH-04
R955113;PO517846;1;2026-04-12T22:01:00Z;199.64;accepted;WH-04
R955114;PO517846;2;2026-03-25T10:22:00Z;126.24;accepted;WH-03
R955115;PO517846;3;2026-04-02T14:19:00Z;153.13;accepted;WH-02
R955116;PO517846;4;2026-03-26T23:29:00Z;66.92;accepted;WH-03
R955117;PO517846;4;2026-04-10T03:03:00Z;109.3;accepted;WH-04
R955118;PO517847;1;2026-04-16T23:06:00Z;132.46;accepted;WH-03
R955119;PO517847;1;2026-03-31T05:27:00Z;59.14;partially_rejected;WH-01
R955120;PO517849;1;2026-03-21T19:28:00Z;55.54;accepted;WH-04
R955121;PO517850;1;2026-04-19T06:15:00Z;36.27;accepted;WH-03
R955122;PO517850;2;2026-04-14T21:34:00Z;16.47;accepted;WH-04
R955123;PO517850;2;2026-04-14T18:22:00Z;15.66;accepted;WH-04
R955124;PO517852;1;2026-04-20T03:54:00Z;174.62;accepted;WH-02
R955125;PO517852;2;2026-04-23T21:26:00Z;155.25;accepted;WH-02
R955126;PO517852;3;2026-04-13T04:29:00Z;194.31;accepted;WH-01
R955127;PO517853;1;2026-04-09T14:51:00Z;185.85;accepted;WH-05
R955128;PO517853;3;2026-03-25T03:15:00Z;138.39;accepted;WH-01
R955129;PO517854;1;2026-04-01T01:58:00Z;67.42;accepted;WH-03
R955130;PO517855;1;2026-04-22T23:27:00Z;54.88;accepted;WH-05
R955131;PO517855;1;2026-04-13T06:37:00Z;52.82;rejected;WH-05
R955132;PO517855;2;2026-03-31T13:55:00Z;124.83;accepted;WH-03
R955133;PO517855;3;2026-04-17T19:28:00Z;34.84;accepted;WH-02
R955134;PO517855;3;2026-04-19T21:19:00Z;22.41;accepted;WH-02
R955135;PO517855;3;2026-04-16T22:37:00Z;34.31;accepted;WH-03
R955136;PO517855;4;2026-03-25T10:39:00Z;95.37;accepted;WH-01
R955137;PO517855;4;2026-03-26T12:21:00Z;53.46;accepted;WH-01
R955138;PO517856;1;2026-03-30T19:06:00Z;131.41;accepted;WH-01
R955139;PO517856;2;2026-03-29T19:26:00Z;7.81;accepted;WH-01
R955140;PO517856;3;2026-04-19T08:44:00Z;27.52;accepted;WH-01
R955141;PO517857;1;2026-05-01T18:35:00Z;199.77;accepted;WH-02
R955142;PO517857;2;2026-04-24T11:06:00Z;50.23;accepted;WH-02
R955143;PO517857;2;2026-04-14T20:57:00Z;55.06;accepted;WH-03
R955144;PO517858;1;2026-03-18T14:08:00Z;177.11;accepted;WH-03
R955145;PO517858;3;2026-04-21T09:41:00Z;11.78;accepted;WH-04
R955146;PO517858;3;2026-04-15T18:09:00Z;15.63;accepted;WH-04
R955147;PO517858;4;2026-04-03T05:51:00Z;55.52;accepted;WH-03
R955148;PO517858;5;2026-04-01T03:04:00Z;22.76;accepted;WH-05
R955149;PO517859;1;2026-04-21T16:51:00Z;185.17;accepted;WH-05
R955150;PO517859;2;2026-03-28T01:13:00Z;58.38;accepted;WH-01
R955151;PO517861;1;2026-04-11T15:18:00Z;82.83;accepted;WH-02
R955152;PO517861;2;2026-04-11T06:11:00Z;180.25;accepted;WH-04
R955153;PO517861;3;2026-03-31T07:55:00Z;82.04;accepted;WH-03
R955154;PO517861;3;2026-04-18T11:07:00Z;65.42;accepted;WH-02
R955155;PO517861;4;2026-04-17T02:37:00Z;20.5;partially_rejected;WH-01
R955156;PO517862;1;2026-04-20T16:06:00Z;7.27;accepted;WH-03
R955157;PO517862;2;2026-04-05T09:48:00Z;8.6;accepted;WH-02
R955158;PO517862;2;2026-04-04T19:22:00Z;13.37;accepted;WH-04
R955159;PO517862;3;2026-04-02T14:25:00Z;102.55;accepted;WH-04
R955160;PO517863;1;2026-04-23T21:19:00Z;178.48;accepted;WH-04
R955161;PO517863;2;2026-04-06T10:11:00Z;119.96;accepted;WH-01
R955162;PO517867;1;2026-04-14T15:42:00Z;124.48;accepted;WH-03
R955163;PO517867;2;2026-04-08T10:16:00Z;90.17;accepted;WH-03
R955164;PO517868;1;2026-05-18T04:45:00Z;46.04;accepted;WH-01
R955165;PO517868;2;2026-04-21T08:35:00Z;110.47;accepted;WH-02
R955166;PO517868;4;2026-03-27T04:34:00Z;77.29;partially_rejected;WH-05
R955167;PO517869;1;2026-03-29T10:12:00Z;66.72;accepted;WH-05
R955168;PO517870;1;2026-04-05T06:12:00Z;39.99;accepted;WH-02
R955169;PO517870;2;2026-04-23T02:58:00Z;143.94;accepted;WH-01
R955170;PO517871;1;2026-05-03T12:07:00Z;26.02;accepted;WH-04
R955171;PO517871;1;2026-04-26T08:33:00Z;25.73;partially_rejected;WH-02
R955172;PO517872;1;2026-03-22T06:20:00Z;161.72;accepted;WH-01
R955173;PO517872;2;2026-04-02T10:09:00Z;54.12;accepted;WH-05
R955174;PO517872;3;2026-03-31T11:09:00Z;14.69;accepted;WH-03
R955175;PO517873;1;2026-04-02T23:50:00Z;32.62;accepted;WH-02
R955176;PO517876;1;2026-04-05T01:58:00Z;4.8;accepted;WH-04
R955177;PO517876;2;2026-04-27T00:22:00Z;104.92;accepted;WH-03
R955178;PO517876;2;2026-04-25T18:16:00Z;94.96;accepted;WH-03
R955179;PO517876;3;2026-04-24T00:33:00Z;58.83;accepted;WH-03
R955180;PO517876;3;2026-04-18T12:05:00Z;56.54;accepted;WH-03
R955181;PO517878;1;2026-03-19T05:50:00Z;139.81;accepted;WH-01
R955182;PO517878;2;2026-04-26T16:57:00Z;124.38;accepted;WH-03
R955183;PO517878;2;2026-04-13T14:04:00Z;55.06;accepted;WH-04
R955184;PO517879;1;2026-04-26T21:29:00Z;115.02;accepted;WH-04
R955185;PO517879;2;2026-04-26T11:23:00Z;2.08;accepted;WH-04
R955186;PO517879;3;2026-04-16T13:14:00Z;44.56;partially_rejected;WH-05
R955187;PO517880;1;2026-04-11T17:43:00Z;2.92;partially_rejected;WH-01
R955188;PO517880;2;2026-04-12T20:58:00Z;26.42;accepted;WH-02
R955189;PO517880;2;2026-04-11T11:24:00Z;60.63;accepted;WH-03
R955190;PO517880;3;2026-04-16T06:15:00Z;131.57;accepted;WH-03
R955191;PO517880;4;2026-04-11T00:44:00Z;98.9;accepted;WH-05
R955192;PO517882;1;2026-03-23T10:46:00Z;13.71;partially_rejected;WH-01
R955193;PO517882;1;2026-03-31T04:08:00Z;5.88;accepted;WH-05
R955194;PO517882;2;2026-04-08T05:25:00Z;187.36;accepted;WH-02
R955195;PO517882;3;2026-04-16T23:53:00Z;193.43;accepted;WH-03
R955196;PO517883;1;2026-04-22T13:40:00Z;17.81;accepted;WH-04
R955197;PO517883;2;2026-03-29T08:20:00Z;55.95;accepted;WH-01
R955198;PO517883;2;2026-04-03T02:41:00Z;94.76;accepted;WH-01
R955199;PO517883;3;2026-04-10T17:34:00Z;197.36;accepted;WH-02
R955200;PO517883;4;2026-03-27T06:51:00Z;125.78;accepted;WH-02
R955201;PO517883;5;2026-03-24T12:58:00Z;199.2;accepted;WH-02
R955202;PO517884;2;2026-05-07T08:39:00Z;70.7;accepted;WH-02
R955203;PO517884;3;2026-04-21T17:40:00Z;138.4;accepted;WH-04
R955204;PO517885;2;2026-04-02T18:46:00Z;165.25;accepted;WH-05
R955205;PO517885;3;2026-04-01T05:27:00Z;87.05;accepted;WH-01
R955206;PO517886;1;2026-05-02T07:41:00Z;184.94;accepted;WH-04
R955207;PO517886;2;2026-04-14T16:47:00Z;33.79;accepted;WH-04
R955208;PO517886;2;2026-04-11T03:46:00Z;67.0;accepted;WH-02
R955209;PO517886;3;2026-04-30T21:30:00Z;31.38;accepted;WH-04
R955210;PO517886;3;2026-04-27T13:35:00Z;42.8;accepted;WH-02
R955211;PO517886;4;2026-03-29T13:56:00Z;159.22;accepted;WH-03
R955212;PO517886;5;2026-03-25T09:23:00Z;160.72;partially_rejected;WH-02
R955213;PO517887;1;2026-03-20T20:41:00Z;51.02;accepted;WH-04
R955214;PO517887;1;2026-03-22T13:38:00Z;32.09;accepted;WH-05
R955215;PO517887;1;2026-03-20T16:02:00Z;17.67;rejected;WH-05
R955216;PO517887;2;2026-03-31T04:08:00Z;176.53;accepted;WH-01
R955217;PO517887;3;2026-03-25T01:22:00Z;99.15;accepted;WH-01
R955218;PO517887;3;2026-03-26T02:06:00Z;74.29;accepted;WH-01
R955219;PO517888;1;2026-04-17T23:42:00Z;37.47;accepted;WH-03
R955220;PO517888;2;2026-04-01T09:56:00Z;109.8;accepted;WH-01
R955221;PO517888;3;2026-03-25T14:57:00Z;1.16;rejected;WH-01
R955222;PO517889;1;2026-04-21T14:04:00Z;71.1;accepted;WH-04
R955223;PO517889;1;2026-05-13T14:13:00Z;100.57;accepted;WH-02
R955224;PO517889;2;2026-04-11T12:44:00Z;98.58;accepted;WH-05
R955225;PO517890;1;2026-04-17T18:09:00Z;29.68;accepted;WH-03
R955226;PO517890;1;2026-03-25T12:44:00Z;38.72;accepted;WH-05
R955227;PO517890;2;2026-04-07T12:40:00Z;91.94;accepted;WH-02
R955228;PO517890;3;2026-04-11T01:51:00Z;82.9;accepted;WH-05
R955229;PO517890;3;2026-04-09T12:09:00Z;102.96;accepted;WH-05
R955230;PO517892;1;2026-04-07T10:13:00Z;47.53;accepted;WH-02
R955231;PO517892;1;2026-03-26T14:06:00Z;9.04;accepted;WH-03
R955232;PO517892;1;2026-03-25T15:51:00Z;17.69;accepted;WH-01
R955233;PO517893;1;2026-04-21T10:14:00Z;82.74;accepted;WH-01
R955234;PO517893;2;2026-04-21T20:00:00Z;124.9;accepted;WH-01
R955235;PO517893;3;2026-05-02T14:47:00Z;127.26;accepted;WH-03
R955236;PO517895;1;2026-05-01T02:08:00Z;83.07;accepted;WH-02
R955237;PO517896;1;2026-04-18T09:22:00Z;34.37;accepted;WH-04
R955238;PO517896;2;2026-04-06T10:12:00Z;24.36;accepted;WH-04
R955239;PO517896;4;2026-04-30T23:30:00Z;86.26;partially_rejected;WH-02
R955240;PO517898;2;2026-04-08T21:22:00Z;48.28;accepted;WH-05
R955241;PO517898;3;2026-04-26T05:44:00Z;161.62;rejected;WH-04
R955242;PO517899;1;2026-04-24T03:45:00Z;177.93;accepted;WH-01
R955243;PO517899;2;2026-04-02T11:40:00Z;102.34;accepted;WH-02
R955244;PO517899;3;2026-04-28T21:18:00Z;3.05;partially_rejected;WH-05
R955245;PO517901;1;2026-03-30T10:54:00Z;148.8;accepted;WH-02
R955246;PO517901;2;2026-04-19T11:52:00Z;23.43;accepted;WH-02
R955247;PO517901;2;2026-04-18T05:38:00Z;7.66;accepted;WH-03
R955248;PO517901;2;2026-04-28T23:07:00Z;4.1;accepted;WH-03
R955249;PO517901;3;2026-04-15T04:07:00Z;7.46;accepted;WH-02
R955250;PO517901;4;2026-04-23T21:36:00Z;104.75;partially_rejected;WH-03
R955251;PO517903;1;2026-04-23T07:11:00Z;197.42;accepted;WH-05
R955252;PO517903;2;2026-04-06T01:28:00Z;37.95;accepted;WH-02
R955253;PO517903;2;2026-04-08T07:49:00Z;33.89;accepted;WH-04
R955254;PO517903;3;2026-04-14T17:20:00Z;49.77;accepted;WH-02
R955255;PO517903;3;2026-04-18T19:57:00Z;51.73;accepted;WH-04
R955256;PO517903;4;2026-03-29T06:25:00Z;122.24;accepted;WH-04
R955257;PO517903;5;2026-04-14T14:06:00Z;26.68;accepted;WH-05
R955258;PO517904;1;2026-03-31T03:51:00Z;28.04;accepted;WH-04
R955259;PO517904;1;2026-03-31T19:50:00Z;21.33;accepted;WH-02
R955260;PO517904;2;2026-05-03T21:12:00Z;194.26;accepted;WH-03
R955261;PO517904;3;2026-05-03T03:26:00Z;71.19;accepted;WH-02
R955262;PO517905;1;2026-05-05T13:04:00Z;122.81;partially_rejected;WH-05
R955263;PO517905;2;2026-04-03T04:16:00Z;19.0;accepted;WH-02
R955264;PO517905;3;2026-04-07T23:36:00Z;175.46;accepted;WH-04
R955265;PO517906;1;2026-04-19T22:11:00Z;190.43;rejected;WH-02
R955266;PO517906;2;2026-04-20T12:57:00Z;71.85;accepted;WH-03
R955267;PO517906;2;2026-04-25T19:36:00Z;102.82;accepted;WH-03
R955268;PO517906;3;2026-04-26T00:53:00Z;1.83;accepted;WH-05
R955269;PO517906;3;2026-04-23T14:35:00Z;1.82;accepted;WH-03
R955270;PO517906;4;2026-04-07T00:11:00Z;5.73;accepted;WH-04
R955271;PO517906;5;2026-04-11T19:22:00Z;19.5;accepted;WH-05
R955272;PO517907;1;2026-03-25T12:40:00Z;104.8;accepted;WH-05
R955273;PO517907;2;2026-03-26T00:56:00Z;25.93;accepted;WH-04
R955274;PO517907;2;2026-03-26T07:42:00Z;35.56;partially_rejected;WH-03
R955275;PO517907;3;2026-04-16T15:00:00Z;146.96;accepted;WH-01
R955276;PO517907;4;2026-05-04T21:39:00Z;49.96;accepted;WH-02
R955277;PO517907;4;2026-04-24T12:37:00Z;98.93;accepted;WH-04
R955278;PO517907;5;2026-04-10T12:20:00Z;182.82;accepted;WH-01
R955279;PO517908;1;2026-05-16T05:55:00Z;63.22;accepted;WH-03
R955280;PO517908;2;2026-04-11T13:12:00Z;145.47;accepted;WH-03
R955281;PO517908;3;2026-03-25T12:16:00Z;128.16;accepted;WH-05
R955282;PO517909;1;2026-03-29T13:38:00Z;58.01;accepted;WH-02
R955283;PO517909;1;2026-03-31T06:50:00Z;39.7;accepted;WH-04
R955284;PO517909;2;2026-04-09T07:46:00Z;15.41;accepted;WH-02
R955285;PO517909;2;2026-04-06T06:13:00Z;6.8;accepted;WH-02
R955286;PO517909;2;2026-04-09T21:25:00Z;5.39;accepted;WH-05
R955287;PO517909;3;2026-04-15T07:31:00Z;133.27;accepted;WH-03
R955288;PO517911;1;2026-04-07T00:42:00Z;187.79;accepted;WH-04
R955289;PO517911;2;2026-05-04T08:47:00Z;198.82;accepted;WH-01
R955290;PO517911;3;2026-04-10T17:50:00Z;3.94;accepted;WH-01
R955291;PO517912;1;2026-04-25T19:00:00Z;187.92;accepted;WH-05
R955292;PO517912;2;2026-04-18T07:34:00Z;42.16;accepted;WH-04
R955293;PO517912;3;2026-04-08T13:47:00Z;4.7;partially_rejected;WH-03
R955294;PO517912;4;2026-04-02T18:50:00Z;111.04;accepted;WH-02
R955295;PO517913;1;2026-04-27T12:20:00Z;156.7;partially_rejected;WH-05
R955296;PO517913;2;2026-03-27T14:42:00Z;84.91;accepted;WH-01
R955297;PO517913;2;2026-03-29T19:05:00Z;67.39;accepted;WH-05
R955298;PO517913;3;2026-04-14T05:44:00Z;57.25;accepted;WH-02
R955299;PO517913;3;2026-04-16T07:30:00Z;18.42;accepted;WH-02
R955300;PO517913;3;2026-05-03T04:45:00Z;42.83;accepted;WH-03
R955301;PO517913;4;2026-04-05T11:50:00Z;2.12;accepted;WH-03
R955302;PO517913;5;2026-04-13T15:14:00Z;78.07;accepted;WH-03
R955303;PO517917;1;2026-04-14T03:12:00Z;70.17;accepted;WH-01
R955304;PO517917;2;2026-03-23T03:51:00Z;151.58;partially_rejected;WH-03
R955305;PO517917;3;2026-04-03T08:30:00Z;11.46;accepted;WH-01
R955306;PO517917;3;2026-04-07T04:34:00Z;5.1;accepted;WH-03
R955307;PO517917;4;2026-04-23T07:37:00Z;17.26;accepted;WH-01
R955308;PO517917;4;2026-04-27T09:12:00Z;17.17;accepted;WH-01
R955309;PO517917;4;2026-04-22T16:33:00Z;8.57;rejected;WH-02
R955310;PO517918;1;2026-04-10T08:37:00Z;122.52;accepted;WH-02
R955311;PO517918;3;2026-04-25T07:06:00Z;26.24;accepted;WH-01
R955312;PO517918;3;2026-04-26T01:23:00Z;9.34;accepted;WH-01
R955313;PO517918;3;2026-04-25T07:30:00Z;9.79;partially_rejected;WH-05
R955314;PO517918;4;2026-03-24T13:19:00Z;13.24;accepted;WH-02
R955315;PO517918;4;2026-04-07T11:50:00Z;15.54;accepted;WH-05
R955316;PO517918;5;2026-04-06T03:34:00Z;114.04;accepted;WH-05
R955317;PO517919;1;2026-05-11T16:49:00Z;186.26;accepted;WH-01
R955318;PO517919;2;2026-04-08T22:31:00Z;38.18;accepted;WH-04
R955319;PO517919;3;2026-04-11T04:04:00Z;79.39;accepted;WH-03
R955320;PO517919;4;2026-04-04T11:31:00Z;111.01;accepted;WH-04
R955321;PO517920;1;2026-04-10T15:35:00Z;1.99;accepted;WH-04
R955322;PO517920;2;2026-05-17T01:29:00Z;24.09;accepted;WH-02
R955323;PO517920;2;2026-04-30T16:13:00Z;34.74;accepted;WH-01
R955324;PO517921;1;2026-04-10T22:20:00Z;119.09;accepted;WH-01
R955325;PO517922;1;2026-03-30T07:26:00Z;170.08;accepted;WH-03
R955326;PO517922;3;2026-03-24T07:49:00Z;174.17;accepted;WH-02
R955327;PO517922;5;2026-04-19T22:08:00Z;97.97;accepted;WH-03
R955328;PO517922;5;2026-04-20T10:02:00Z;51.4;accepted;WH-03
R955329;PO517924;1;2026-04-01T00:11:00Z;71.88;accepted;WH-05
R955330;PO517924;1;2026-04-04T02:42:00Z;28.82;accepted;WH-03
R955331;PO517924;1;2026-04-26T08:43:00Z;24.67;partially_rejected;WH-04
R955332;PO517925;1;2026-04-30T08:02:00Z;191.57;accepted;WH-02
R955333;PO517925;2;2026-04-16T00:25:00Z;42.37;rejected;WH-04
R955334;PO517925;3;2026-03-27T22:00:00Z;152.06;partially_rejected;WH-02
R955335;PO517927;1;2026-05-01T22:02:00Z;70.31;accepted;WH-05
R955336;PO517927;1;2026-04-28T09:26:00Z;49.66;accepted;WH-03
R955337;PO517927;3;2026-04-30T22:28:00Z;28.57;accepted;WH-03
R955338;PO517927;3;2026-04-27T05:25:00Z;56.94;accepted;WH-03
R955339;PO517927;4;2026-05-08T11:34:00Z;59.51;accepted;WH-01
R955340;PO517927;5;2026-04-03T03:51:00Z;21.3;accepted;WH-03
R955341;PO517927;5;2026-04-03T05:45:00Z;46.36;partially_rejected;WH-03
R955342;PO517928;2;2026-04-09T01:56:00Z;186.43;partially_rejected;WH-04
R955343;PO517928;3;2026-04-23T19:35:00Z;151.79;accepted;WH-03
R955344;PO517928;4;2026-05-17T23:42:00Z;77.32;partially_rejected;WH-04
R955345;PO517929;1;2026-03-30T10:04:00Z;153.72;accepted;WH-02
R955346;PO517929;2;2026-03-19T14:13:00Z;55.07;accepted;WH-03
R955347;PO517929;2;2026-03-26T18:58:00Z;53.93;partially_rejected;WH-04
R955348;PO517929;2;2026-03-26T05:18:00Z;38.9;accepted;WH-02
R955349;PO517931;1;2026-04-18T06:28:00Z;155.21;accepted;WH-01
R955350;PO517931;2;2026-04-02T04:46:00Z;81.55;accepted;WH-01
R955351;PO517931;3;2026-03-21T05:34:00Z;58.47;accepted;WH-01
R955352;PO517933;1;2026-04-05T15:36:00Z;152.11;accepted;WH-03
R955353;PO517933;2;2026-04-29T14:32:00Z;89.7;accepted;WH-01
R955354;PO517933;2;2026-05-11T10:57:00Z;55.44;accepted;WH-02
R955355;PO517933;2;2026-05-04T18:40:00Z;43.92;accepted;WH-05
R955356;PO517933;3;2026-04-21T14:08:00Z;31.9;accepted;WH-02
R955357;PO517933;3;2026-04-21T03:03:00Z;30.1;accepted;WH-04
R955358;PO517933;4;2026-04-11T08:32:00Z;199.16;accepted;WH-04
R955359;PO517933;5;2026-04-27T19:51:00Z;195.23;accepted;WH-01
R955360;PO517934;4;2026-04-27T20:36:00Z;42.8;accepted;WH-04
R955361;PO517934;5;2026-04-22T00:40:00Z;17.69;accepted;WH-02
R955362;PO517934;5;2026-04-25T11:38:00Z;4.3;accepted;WH-04
